layer,unit,description,similarity,sim correlation
encoder.layers.encoder_layer_11.mlp[1],582,furnishing,0.4303589,0.2014586478471756
encoder.layers.encoder_layer_11.mlp[1],583,pattern,0.15594482,0.056178368628025055
encoder.layers.encoder_layer_11.mlp[1],584,speakers,0.19598389,0.022696085274219513
encoder.layers.encoder_layer_11.mlp[1],585,label,0.2514038,0.05362939089536667
encoder.layers.encoder_layer_11.mlp[1],586,bottle,0.31393433,0.1989104300737381
encoder.layers.encoder_layer_11.mlp[1],587,hostels,0.19985962,0.001902750227600336
encoder.layers.encoder_layer_11.mlp[1],588,kettle,0.5515747,0.3485797941684723
encoder.layers.encoder_layer_11.mlp[1],589,ivtools,0.3373108,0.043973408639431
encoder.layers.encoder_layer_11.mlp[1],590,monkey,0.5239868,0.2822380065917969
encoder.layers.encoder_layer_11.mlp[1],591,bottle,0.43359375,0.3336412310600281
encoder.layers.encoder_layer_11.mlp[1],592,dewalt,0.4685974,0.5118523240089417
encoder.layers.encoder_layer_11.mlp[1],593,toolkit,0.30493164,0.04326470568776131
encoder.layers.encoder_layer_11.mlp[1],594,bloodhound,0.46032715,-0.039888784289360046
encoder.layers.encoder_layer_11.mlp[1],595,fluffy,0.22497559,-0.05476363003253937
encoder.layers.encoder_layer_11.mlp[1],596,fungi,0.46029663,0.15038509666919708
encoder.layers.encoder_layer_11.mlp[1],597,aquaculture,0.21051025,0.0740676298737526
encoder.layers.encoder_layer_11.mlp[1],598,weights,0.41833496,0.21313811838626862
encoder.layers.encoder_layer_11.mlp[1],599,aviation,0.5184021,0.06589355319738388
encoder.layers.encoder_layer_11.mlp[1],600,manufacturer,0.24591064,-0.030065540224313736
encoder.layers.encoder_layer_11.mlp[1],601,youngest,0.1932373,0.040408890694379807
encoder.layers.encoder_layer_11.mlp[1],602,musicians,0.33798218,0.24207332730293274
encoder.layers.encoder_layer_11.mlp[1],603,weights,0.35647583,0.2339494377374649
encoder.layers.encoder_layer_11.mlp[1],604,gamecube,0.21740723,-0.0443481020629406
encoder.layers.encoder_layer_11.mlp[1],605,squash,0.5744324,0.5781876444816589
encoder.layers.encoder_layer_11.mlp[1],606,bottles,0.2579651,0.16479931771755219
encoder.layers.encoder_layer_11.mlp[1],607,snake,0.44781494,0.39768314361572266
encoder.layers.encoder_layer_11.mlp[1],608,joystick,0.2046814,-0.022539913654327393
encoder.layers.encoder_layer_11.mlp[1],609,trucking,0.4574585,0.38783642649650574
encoder.layers.encoder_layer_11.mlp[1],610,venue,0.15597534,0.027246082201600075
encoder.layers.encoder_layer_11.mlp[1],611,marketplace,0.41448975,0.4251651465892792
encoder.layers.encoder_layer_11.mlp[1],612,male,0.48233032,0.032608479261398315
encoder.layers.encoder_layer_11.mlp[1],613,carisoprodol,0.2508545,-0.0025442223995923996
encoder.layers.encoder_layer_11.mlp[1],614,thermometer,0.253479,0.15411946177482605
encoder.layers.encoder_layer_11.mlp[1],615,labrador,0.3484497,0.056107766926288605
encoder.layers.encoder_layer_11.mlp[1],616,vendor,0.1685791,-0.022406896576285362
encoder.layers.encoder_layer_11.mlp[1],617,woodworking,0.16604614,0.15095417201519012
encoder.layers.encoder_layer_11.mlp[1],618,performing,0.2888794,0.04725465178489685
encoder.layers.encoder_layer_11.mlp[1],619,pig,0.5047302,0.4804150462150574
encoder.layers.encoder_layer_11.mlp[1],620,segments,0.25637817,-0.026687897741794586
encoder.layers.encoder_layer_11.mlp[1],621,boxing,0.48431396,0.8315513134002686
encoder.layers.encoder_layer_11.mlp[1],622,flute,0.4432373,0.1878383904695511
encoder.layers.encoder_layer_11.mlp[1],623,terrier,0.3803711,0.09739459306001663
encoder.layers.encoder_layer_11.mlp[1],624,bedrooms,0.30395508,0.017672881484031677
encoder.layers.encoder_layer_11.mlp[1],625,stoves,0.20596313,-0.0475151464343071
encoder.layers.encoder_layer_11.mlp[1],626,archery,0.667572,0.8445699214935303
encoder.layers.encoder_layer_11.mlp[1],627,clarinet,0.47772217,0.14628086984157562
encoder.layers.encoder_layer_11.mlp[1],628,pedigree,0.36364746,0.1929183006286621
encoder.layers.encoder_layer_11.mlp[1],629,beverages,0.35717773,0.19259335100650787
encoder.layers.encoder_layer_11.mlp[1],630,motif,0.12454224,0.09570062160491943
encoder.layers.encoder_layer_11.mlp[1],631,candy,0.28381348,0.19251902401447296
encoder.layers.encoder_layer_11.mlp[1],632,mating,0.5220337,0.047577910125255585
encoder.layers.encoder_layer_11.mlp[1],633,taxis,0.30703735,0.15580499172210693
encoder.layers.encoder_layer_11.mlp[1],634,boiler,0.2546692,0.027706455439329147
encoder.layers.encoder_layer_11.mlp[1],635,tent,0.5444336,0.12649287283420563
encoder.layers.encoder_layer_11.mlp[1],636,terrier,0.45343018,0.05926202982664108
encoder.layers.encoder_layer_11.mlp[1],637,mating,0.08850098,0.05247984826564789
encoder.layers.encoder_layer_11.mlp[1],638,panorama,0.27383423,-0.03216925263404846
encoder.layers.encoder_layer_11.mlp[1],639,bmx,0.23117065,0.13764120638370514
encoder.layers.encoder_layer_11.mlp[1],640,terminals,0.25915527,0.0058363392017781734
encoder.layers.encoder_layer_11.mlp[1],641,airborne,0.22015381,0.008555592969059944
encoder.layers.encoder_layer_11.mlp[1],642,emblem,0.23431396,0.03037155792117119
encoder.layers.encoder_layer_11.mlp[1],643,sweater,0.11468506,0.007052547764033079
encoder.layers.encoder_layer_11.mlp[1],644,dinner,0.4145813,0.23497459292411804
encoder.layers.encoder_layer_11.mlp[1],645,vaccine,0.44961548,0.7874858975410461
encoder.layers.encoder_layer_11.mlp[1],646,patio,0.5098877,0.4960159659385681
encoder.layers.encoder_layer_11.mlp[1],647,pins,0.4251709,0.4570448100566864
encoder.layers.encoder_layer_11.mlp[1],648,bottle,0.3425293,0.16390959918498993
encoder.layers.encoder_layer_11.mlp[1],649,retriever,0.39648438,0.2268974781036377
encoder.layers.encoder_layer_11.mlp[1],650,railway,0.3206482,0.1681235134601593
encoder.layers.encoder_layer_11.mlp[1],651,ambulance,0.36035156,0.25999677181243896
encoder.layers.encoder_layer_11.mlp[1],652,monastery,0.44396973,0.28951168060302734
encoder.layers.encoder_layer_11.mlp[1],653,stair,0.20150757,-0.05976123735308647
encoder.layers.encoder_layer_11.mlp[1],654,tourists,0.15811157,0.028193693608045578
encoder.layers.encoder_layer_11.mlp[1],655,terrier,0.5133972,0.19159875810146332
encoder.layers.encoder_layer_11.mlp[1],656,terrier,0.47366333,0.052158985286951065
encoder.layers.encoder_layer_11.mlp[1],657,pong,0.28155518,0.3199666440486908
encoder.layers.encoder_layer_11.mlp[1],658,hdd,0.18807983,-0.03485049679875374
encoder.layers.encoder_layer_11.mlp[1],659,airsoft,0.3456726,0.18668891489505768
encoder.layers.encoder_layer_11.mlp[1],660,checker,0.436615,0.009437664411962032
encoder.layers.encoder_layer_11.mlp[1],661,spd,0.14523315,-0.018382234498858452
encoder.layers.encoder_layer_11.mlp[1],662,chair,0.57992554,0.5453937649726868
encoder.layers.encoder_layer_11.mlp[1],663,stationery,0.2736206,-0.0061523690819740295
encoder.layers.encoder_layer_11.mlp[1],664,plants,0.3817749,-0.035498544573783875
encoder.layers.encoder_layer_11.mlp[1],665,tractors,0.4107666,0.2816629707813263
encoder.layers.encoder_layer_11.mlp[1],666,gymnastics,0.841156,0.8593473434448242
encoder.layers.encoder_layer_11.mlp[1],667,juvenile,0.44802856,0.008678726851940155
encoder.layers.encoder_layer_11.mlp[1],668,scooters,0.2618103,0.0035942201502621174
encoder.layers.encoder_layer_11.mlp[1],669,bloodhound,0.4616089,0.0362863726913929
encoder.layers.encoder_layer_11.mlp[1],670,clarinet,0.66519165,0.47418707609176636
encoder.layers.encoder_layer_11.mlp[1],671,locker,0.23059082,-0.07773927599191666
encoder.layers.encoder_layer_11.mlp[1],672,holster,0.34054565,0.06261289119720459
encoder.layers.encoder_layer_11.mlp[1],673,mating,0.4569702,0.02973856031894684
encoder.layers.encoder_layer_11.mlp[1],674,router,0.20983887,0.0269768163561821
encoder.layers.encoder_layer_11.mlp[1],675,hockey,0.2625122,0.37541016936302185
encoder.layers.encoder_layer_11.mlp[1],676,maltese,0.6562195,0.4813785254955292
encoder.layers.encoder_layer_11.mlp[1],677,memorabilia,0.24401855,0.0714937150478363
encoder.layers.encoder_layer_11.mlp[1],678,nozzle,0.22940063,-0.08660958707332611
encoder.layers.encoder_layer_11.mlp[1],679,hitachi,0.18026733,-0.037003688514232635
encoder.layers.encoder_layer_11.mlp[1],680,sinks,0.5691223,0.513279914855957
encoder.layers.encoder_layer_11.mlp[1],681,intersection,0.19888306,0.3863939046859741
encoder.layers.encoder_layer_11.mlp[1],682,dogs,0.3534851,-0.017217455431818962
encoder.layers.encoder_layer_11.mlp[1],683,locker,0.38641357,-0.014121746644377708
encoder.layers.encoder_layer_11.mlp[1],684,mug,0.24212646,0.201278418302536
encoder.layers.encoder_layer_11.mlp[1],685,lynx,0.5386658,0.37333086133003235
encoder.layers.encoder_layer_11.mlp[1],686,blinds,0.32650757,0.27487534284591675
encoder.layers.encoder_layer_11.mlp[1],687,envelope,0.12521362,0.02238255739212036
encoder.layers.encoder_layer_11.mlp[1],688,venice,0.72650146,0.8135116100311279
encoder.layers.encoder_layer_11.mlp[1],689,feeder,0.29034424,0.1878434121608734
encoder.layers.encoder_layer_11.mlp[1],690,street,0.42959595,0.0769694596529007
encoder.layers.encoder_layer_11.mlp[1],691,dryer,0.676239,0.6387118101119995
encoder.layers.encoder_layer_11.mlp[1],692,otter,0.65545654,0.46538928151130676
encoder.layers.encoder_layer_11.mlp[1],693,telescopes,0.5750122,0.7006275057792664
encoder.layers.encoder_layer_11.mlp[1],694,instrument,0.20846558,-0.0018118243897333741
encoder.layers.encoder_layer_11.mlp[1],695,labrador,0.59973145,0.49520498514175415
encoder.layers.encoder_layer_11.mlp[1],696,bulldog,0.35525513,0.4370879828929901
encoder.layers.encoder_layer_11.mlp[1],697,radiator,0.43460083,0.5234161019325256
encoder.layers.encoder_layer_11.mlp[1],698,dispenser,0.2536621,-0.04680962488055229
encoder.layers.encoder_layer_11.mlp[1],699,arch,0.37832642,0.3311076760292053
encoder.layers.encoder_layer_11.mlp[1],700,woodworking,0.3937683,0.26781007647514343
encoder.layers.encoder_layer_11.mlp[1],701,silicone,0.17477417,-0.12231791764497757
encoder.layers.encoder_layer_11.mlp[1],702,turtle,0.41500854,0.08744949847459793
encoder.layers.encoder_layer_11.mlp[1],703,infants,0.18475342,0.032542288303375244
encoder.layers.encoder_layer_11.mlp[1],704,harp,0.62680054,0.7911924719810486
encoder.layers.encoder_layer_11.mlp[1],705,bedrooms,0.64675903,0.29477620124816895
encoder.layers.encoder_layer_11.mlp[1],706,larvae,0.51690674,0.19226351380348206
encoder.layers.encoder_layer_11.mlp[1],707,brushes,0.5293579,0.44288116693496704
encoder.layers.encoder_layer_11.mlp[1],708,quilts,0.61828613,0.15975025296211243
encoder.layers.encoder_layer_11.mlp[1],709,barbecue,0.37542725,0.08899610489606857
encoder.layers.encoder_layer_11.mlp[1],710,social,0.19195557,-0.027723565697669983
encoder.layers.encoder_layer_11.mlp[1],711,laserjet,0.427948,0.15431566536426544
encoder.layers.encoder_layer_11.mlp[1],712,stationery,0.30688477,0.16919466853141785
encoder.layers.encoder_layer_11.mlp[1],713,laserjet,0.44229126,0.21384668350219727
encoder.layers.encoder_layer_11.mlp[1],714,bedrooms,0.38934326,0.2473558783531189
encoder.layers.encoder_layer_11.mlp[1],715,juvenile,0.5797119,0.027038944885134697
encoder.layers.encoder_layer_11.mlp[1],716,leaf,0.40701294,-0.01294755656272173
encoder.layers.encoder_layer_11.mlp[1],717,drum,0.24261475,0.08908495306968689
encoder.layers.encoder_layer_11.mlp[1],718,cooking,0.4156494,-0.06169215589761734
encoder.layers.encoder_layer_11.mlp[1],719,puppies,0.4230652,-0.029990660026669502
encoder.layers.encoder_layer_11.mlp[1],720,hooded,0.19525146,-0.0372481532394886
encoder.layers.encoder_layer_11.mlp[1],721,fostering,0.24890137,-0.06667713075876236
encoder.layers.encoder_layer_11.mlp[1],722,bikes,0.25915527,-0.008487866260111332
encoder.layers.encoder_layer_11.mlp[1],723,dermatology,0.31188965,0.05491309240460396
encoder.layers.encoder_layer_11.mlp[1],724,weights,0.31497192,0.27201300859451294
encoder.layers.encoder_layer_11.mlp[1],725,bedrooms,0.65618896,0.3831874430179596
encoder.layers.encoder_layer_11.mlp[1],726,ceramic,0.193573,-0.010757222771644592
encoder.layers.encoder_layer_11.mlp[1],727,buses,0.6659546,0.6359856724739075
encoder.layers.encoder_layer_11.mlp[1],728,rocks,0.3116455,0.12161161750555038
encoder.layers.encoder_layer_11.mlp[1],729,bureau,0.3083496,-0.05279339477419853
encoder.layers.encoder_layer_11.mlp[1],730,leaf,0.48349,0.19869257509708405
encoder.layers.encoder_layer_11.mlp[1],731,terrier,0.63119507,0.1829596906900406
encoder.layers.encoder_layer_11.mlp[1],732,courthouse,0.34991455,0.08013918250799179
encoder.layers.encoder_layer_11.mlp[1],733,watersports,0.4204712,0.34723901748657227
encoder.layers.encoder_layer_11.mlp[1],734,furnished,0.51174927,0.07355858385562897
encoder.layers.encoder_layer_11.mlp[1],735,worldcat,0.42703247,0.01899254135787487
encoder.layers.encoder_layer_11.mlp[1],736,badge,0.3179016,0.08128242194652557
encoder.layers.encoder_layer_11.mlp[1],737,faucet,0.5211487,0.1957411766052246
encoder.layers.encoder_layer_11.mlp[1],738,knives,0.088653564,0.020886681973934174
encoder.layers.encoder_layer_11.mlp[1],739,barn,0.4918213,0.5687519907951355
encoder.layers.encoder_layer_11.mlp[1],740,pelican,0.5368042,0.2597619593143463
encoder.layers.encoder_layer_11.mlp[1],741,abandoned,0.24911499,-0.04496324807405472
encoder.layers.encoder_layer_11.mlp[1],742,chapel,0.34872437,0.11418235301971436
encoder.layers.encoder_layer_11.mlp[1],743,outfit,0.16851807,0.19022901356220245
encoder.layers.encoder_layer_11.mlp[1],744,emblem,0.2529602,0.0464765690267086
encoder.layers.encoder_layer_11.mlp[1],745,trailers,0.3841858,0.3685890734195709
encoder.layers.encoder_layer_11.mlp[1],746,bulldogs,0.33932495,0.08782275021076202
encoder.layers.encoder_layer_11.mlp[1],747,directing,0.15222168,0.017997998744249344
encoder.layers.encoder_layer_11.mlp[1],748,axes,0.36431885,0.5708987712860107
encoder.layers.encoder_layer_11.mlp[1],749,landmarks,0.15582275,-0.07564041763544083
encoder.layers.encoder_layer_11.mlp[1],750,equipment,0.1947937,-0.009085946716368198
encoder.layers.encoder_layer_11.mlp[1],751,cat,0.4416809,0.32725590467453003
encoder.layers.encoder_layer_11.mlp[1],752,chevrolet,0.53790283,0.4376373887062073
encoder.layers.encoder_layer_11.mlp[1],753,fostering,0.39309692,-0.035099633038043976
encoder.layers.encoder_layer_11.mlp[1],754,terrier,0.3439026,0.03453439846634865
encoder.layers.encoder_layer_11.mlp[1],755,monkey,0.519928,0.23105144500732422
encoder.layers.encoder_layer_11.mlp[1],756,mice,0.30096436,0.3492973744869232
encoder.layers.encoder_layer_11.mlp[1],757,watersports,0.40512085,0.14072465896606445
encoder.layers.encoder_layer_11.mlp[1],758,envelopes,0.22662354,0.04052828252315521
encoder.layers.encoder_layer_11.mlp[1],759,conservatory,0.47964478,0.24464963376522064
encoder.layers.encoder_layer_11.mlp[1],760,entrance,0.10812378,0.05887790396809578
encoder.layers.encoder_layer_11.mlp[1],761,endeavour,0.37695312,0.15909375250339508
encoder.layers.encoder_layer_11.mlp[1],762,restaurants,0.06915283,-0.003418877488002181
encoder.layers.encoder_layer_11.mlp[1],763,bloodhound,0.3812256,0.01794596016407013
encoder.layers.encoder_layer_11.mlp[1],764,conducting,0.15545654,0.023698721081018448
encoder.layers.encoder_layer_11.mlp[1],765,putting,0.24087524,-0.06754729151725769
encoder.layers.encoder_layer_11.mlp[1],766,chandelier,0.20401001,-0.04928746446967125
encoder.layers.encoder_layer_11.mlp[1],767,implements,0.27981567,0.06461486965417862
encoder.layers.encoder_layer_11.mlp[1],768,cabins,0.26275635,-0.013884478248655796
encoder.layers.encoder_layer_11.mlp[1],769,acorn,0.2538147,-0.07093556970357895
encoder.layers.encoder_layer_11.mlp[1],770,hatchback,0.5321655,0.4006040096282959
encoder.layers.encoder_layer_11.mlp[1],771,adjusting,0.19421387,-0.02842463180422783
encoder.layers.encoder_layer_11.mlp[1],772,ambulance,0.6243286,0.5556446313858032
encoder.layers.encoder_layer_11.mlp[1],773,sidewalk,0.17660522,0.02329464629292488
encoder.layers.encoder_layer_11.mlp[1],774,performing,0.21209717,-0.046299323439598083
encoder.layers.encoder_layer_11.mlp[1],775,logitech,0.33929443,0.39239755272865295
encoder.layers.encoder_layer_11.mlp[1],776,automotive,0.4081726,0.20352736115455627
encoder.layers.encoder_layer_11.mlp[1],777,ceramics,0.10128784,-0.0012570220278576016
encoder.layers.encoder_layer_11.mlp[1],778,concentrating,0.16021729,0.048398107290267944
encoder.layers.encoder_layer_11.mlp[1],779,pathway,0.3496399,0.025316843762993813
encoder.layers.encoder_layer_11.mlp[1],780,cursor,0.22717285,-0.008923077955842018
encoder.layers.encoder_layer_11.mlp[1],781,toddler,0.30795288,0.2331690937280655
encoder.layers.encoder_layer_11.mlp[1],782,helmet,0.73703,0.3709801733493805
encoder.layers.encoder_layer_11.mlp[1],783,social,0.15551758,-0.014195304363965988
encoder.layers.encoder_layer_11.mlp[1],784,handmade,0.24395752,0.06572329998016357
encoder.layers.encoder_layer_11.mlp[1],785,swan,0.57281494,0.8675445914268494
encoder.layers.encoder_layer_11.mlp[1],786,depot,0.24414062,0.05087648704648018
encoder.layers.encoder_layer_11.mlp[1],787,packaging,0.2131958,-0.04360811784863472
encoder.layers.encoder_layer_11.mlp[1],788,textile,0.4307251,0.023757167160511017
encoder.layers.encoder_layer_11.mlp[1],789,greyhound,0.43881226,0.3272038400173187
encoder.layers.encoder_layer_11.mlp[1],790,wildlife,0.11752319,-0.036631226539611816
encoder.layers.encoder_layer_11.mlp[1],791,toaster,0.29882812,0.20308935642242432
encoder.layers.encoder_layer_11.mlp[1],792,pendant,0.1777649,0.0759514644742012
encoder.layers.encoder_layer_11.mlp[1],793,cookware,0.6191101,0.2589224874973297
encoder.layers.encoder_layer_11.mlp[1],794,marketplace,0.49142456,0.4239950478076935
encoder.layers.encoder_layer_11.mlp[1],795,barber,0.6264038,0.7319362759590149
encoder.layers.encoder_layer_11.mlp[1],796,social,0.22546387,-0.024554913863539696
encoder.layers.encoder_layer_11.mlp[1],797,signage,0.3491211,0.031061114743351936
encoder.layers.encoder_layer_11.mlp[1],798,helmet,0.18936157,0.050313811749219894
encoder.layers.encoder_layer_11.mlp[1],799,greenhouse,0.54055786,0.473178505897522
encoder.layers.encoder_layer_11.mlp[1],800,juvenile,0.5455017,0.02058270201086998
encoder.layers.encoder_layer_11.mlp[1],801,musicians,0.2543335,0.11818236857652664
encoder.layers.encoder_layer_11.mlp[1],802,laserjet,0.94595337,0.8155671954154968
encoder.layers.encoder_layer_11.mlp[1],803,tennis,0.44799805,0.3922121822834015
encoder.layers.encoder_layer_11.mlp[1],804,dress,0.33050537,0.34482958912849426
encoder.layers.encoder_layer_11.mlp[1],805,dial,0.26541138,0.2532048225402832
encoder.layers.encoder_layer_11.mlp[1],806,cookware,0.29660034,-0.027249449864029884
encoder.layers.encoder_layer_11.mlp[1],807,youngest,0.30981445,0.10828480124473572
encoder.layers.encoder_layer_11.mlp[1],808,pathway,0.36999512,0.11414007097482681
encoder.layers.encoder_layer_11.mlp[1],809,performing,0.16989136,0.005745519418269396
encoder.layers.encoder_layer_11.mlp[1],810,terrier,0.56741333,0.06696004420518875
encoder.layers.encoder_layer_11.mlp[1],811,wraps,0.2663269,0.2873321771621704
encoder.layers.encoder_layer_11.mlp[1],812,terrier,0.45199585,0.07529234886169434
encoder.layers.encoder_layer_11.mlp[1],813,radiator,0.20999146,0.0019500883063301444
encoder.layers.encoder_layer_11.mlp[1],814,dogs,0.21810913,0.09526724368333817
encoder.layers.encoder_layer_11.mlp[1],815,lines,0.24090576,0.0032112798653542995
encoder.layers.encoder_layer_11.mlp[1],816,radio,0.50393677,0.41386646032333374
encoder.layers.encoder_layer_11.mlp[1],817,pocketpc,0.50079346,0.2626180350780487
encoder.layers.encoder_layer_11.mlp[1],818,workstations,0.31326294,0.24206484854221344
encoder.layers.encoder_layer_11.mlp[1],819,burger,0.38632202,0.4859403967857361
encoder.layers.encoder_layer_11.mlp[1],820,ingredients,0.276886,0.06332655251026154
encoder.layers.encoder_layer_11.mlp[1],821,spindle,0.6260071,0.708762526512146
encoder.layers.encoder_layer_11.mlp[1],822,motorcycles,0.4057312,0.3235633671283722
encoder.layers.encoder_layer_11.mlp[1],823,dermatology,0.30560303,-0.044749438762664795
encoder.layers.encoder_layer_11.mlp[1],824,radios,0.31469727,0.00805339589715004
encoder.layers.encoder_layer_11.mlp[1],825,cabinet,0.23547363,0.1462739259004593
encoder.layers.encoder_layer_11.mlp[1],826,physician,0.42352295,0.5162146687507629
encoder.layers.encoder_layer_11.mlp[1],827,phonephone,0.39605713,0.37150150537490845
encoder.layers.encoder_layer_11.mlp[1],828,knit,0.4048767,0.1670466810464859
encoder.layers.encoder_layer_11.mlp[1],829,implements,0.13824463,0.0905739963054657
encoder.layers.encoder_layer_11.mlp[1],830,parade,0.23275757,0.19435885548591614
encoder.layers.encoder_layer_11.mlp[1],831,room,0.09051514,0.002433104906231165
encoder.layers.encoder_layer_11.mlp[1],832,dogs,0.27731323,0.14861421287059784
encoder.layers.encoder_layer_11.mlp[1],833,signage,0.34899902,0.02827850542962551
encoder.layers.encoder_layer_11.mlp[1],834,bathroom,0.30200195,-0.07222005724906921
encoder.layers.encoder_layer_11.mlp[1],835,rafting,0.49038696,0.39022204279899597
encoder.layers.encoder_layer_11.mlp[1],836,baskets,0.37332153,-0.12045012414455414
encoder.layers.encoder_layer_11.mlp[1],837,manufacturer,0.18521118,-0.039218876510858536
encoder.layers.encoder_layer_11.mlp[1],838,fasteners,0.6111145,0.46640264987945557
encoder.layers.encoder_layer_11.mlp[1],839,utensils,0.43652344,0.2269807606935501
encoder.layers.encoder_layer_11.mlp[1],840,bloodhound,0.41360474,0.026278404518961906
encoder.layers.encoder_layer_11.mlp[1],841,mating,0.22979736,0.06073717772960663
encoder.layers.encoder_layer_11.mlp[1],842,kitchen,0.28118896,0.011945518665015697
encoder.layers.encoder_layer_11.mlp[1],843,wallets,0.1751709,0.0407879576086998
encoder.layers.encoder_layer_11.mlp[1],844,workstations,0.2602234,-0.011948926374316216
encoder.layers.encoder_layer_11.mlp[1],845,pitcher,0.35525513,0.07934734970331192
encoder.layers.encoder_layer_11.mlp[1],846,lyme,0.561615,0.6411228775978088
encoder.layers.encoder_layer_11.mlp[1],847,specimen,0.57724,0.07228690385818481
encoder.layers.encoder_layer_11.mlp[1],848,microphone,0.14550781,-0.03939213976264
encoder.layers.encoder_layer_11.mlp[1],849,appliances,0.44952393,0.26511478424072266
encoder.layers.encoder_layer_11.mlp[1],850,swimsuit,0.30389404,0.5056028366088867
encoder.layers.encoder_layer_11.mlp[1],851,mating,0.42303467,0.007709459401667118
encoder.layers.encoder_layer_11.mlp[1],852,hostel,0.42230225,0.03357647359371185
encoder.layers.encoder_layer_11.mlp[1],853,bowl,0.21557617,0.03761712461709976
encoder.layers.encoder_layer_11.mlp[1],854,benches,0.63757324,0.5428802371025085
encoder.layers.encoder_layer_11.mlp[1],855,attic,0.2013855,-0.11319555342197418
encoder.layers.encoder_layer_11.mlp[1],856,retriever,0.38500977,0.14434035122394562
encoder.layers.encoder_layer_11.mlp[1],857,agility,0.2746582,0.07719750702381134
encoder.layers.encoder_layer_11.mlp[1],858,rocks,0.3637085,0.1451033055782318
encoder.layers.encoder_layer_11.mlp[1],859,keyboard,0.31692505,0.16699762642383575
encoder.layers.encoder_layer_11.mlp[1],860,radiator,0.22647095,0.2589157223701477
encoder.layers.encoder_layer_11.mlp[1],861,implements,0.18981934,0.012378985993564129
encoder.layers.encoder_layer_11.mlp[1],862,finch,0.625,0.7049708962440491
encoder.layers.encoder_layer_11.mlp[1],863,fruit,0.41253662,0.082194983959198
encoder.layers.encoder_layer_11.mlp[1],864,hiking,0.3463745,-0.01672256551682949
encoder.layers.encoder_layer_11.mlp[1],865,toaster,0.43792725,0.4374268651008606
encoder.layers.encoder_layer_11.mlp[1],866,yeast,0.23672485,-0.06925316900014877
encoder.layers.encoder_layer_11.mlp[1],867,sewing,0.5809326,0.4655180275440216
encoder.layers.encoder_layer_11.mlp[1],868,sheep,0.77767944,0.31518667936325073
encoder.layers.encoder_layer_11.mlp[1],869,ferries,0.28903198,-0.1623745560646057
encoder.layers.encoder_layer_11.mlp[1],870,swimming,0.2984314,0.3518262207508087
encoder.layers.encoder_layer_11.mlp[1],871,ascii,0.22247314,-0.0020443713292479515
encoder.layers.encoder_layer_11.mlp[1],872,curtain,0.16098022,-0.007047819439321756
encoder.layers.encoder_layer_11.mlp[1],873,clock,0.62390137,0.46635276079177856
encoder.layers.encoder_layer_11.mlp[1],874,exhibits,0.16885376,0.0192332211881876
encoder.layers.encoder_layer_11.mlp[1],875,curtain,0.40060425,0.04693702235817909
encoder.layers.encoder_layer_11.mlp[1],876,textile,0.6109009,-0.05094976723194122
encoder.layers.encoder_layer_11.mlp[1],877,lotion,0.26391602,0.2184852957725525
encoder.layers.encoder_layer_11.mlp[1],878,produce,0.48135376,0.28854119777679443
encoder.layers.encoder_layer_11.mlp[1],879,snowy,0.33169556,0.17861789464950562
encoder.layers.encoder_layer_11.mlp[1],880,fasteners,0.30828857,0.03844029828906059
encoder.layers.encoder_layer_11.mlp[1],881,terminals,0.29870605,0.08681024610996246
encoder.layers.encoder_layer_11.mlp[1],882,snowmobile,0.5475464,0.37357741594314575
encoder.layers.encoder_layer_11.mlp[1],883,insect,0.56466675,0.2740015983581543
encoder.layers.encoder_layer_11.mlp[1],884,trailers,0.28372192,0.06757736951112747
encoder.layers.encoder_layer_11.mlp[1],885,powerbook,0.2498169,0.06441208720207214
encoder.layers.encoder_layer_11.mlp[1],886,bathroom,0.30194092,-0.046614598482847214
encoder.layers.encoder_layer_11.mlp[1],887,microwave,0.49771118,0.4284508526325226
encoder.layers.encoder_layer_11.mlp[1],888,feather,0.2952881,0.5115877985954285
encoder.layers.encoder_layer_11.mlp[1],889,wildlife,0.2506714,0.0408703051507473
encoder.layers.encoder_layer_11.mlp[1],890,attic,0.21487427,0.047376178205013275
encoder.layers.encoder_layer_11.mlp[1],891,specimen,0.48745728,0.013516062870621681
encoder.layers.encoder_layer_11.mlp[1],892,visitation,0.17214966,-0.016118142753839493
encoder.layers.encoder_layer_11.mlp[1],893,wildlife,0.4154358,0.15863043069839478
encoder.layers.encoder_layer_11.mlp[1],894,clothes,0.19519043,0.11919432133436203
encoder.layers.encoder_layer_11.mlp[1],895,bitpipe,0.16104126,0.033455368131399155
encoder.layers.encoder_layer_11.mlp[1],896,badger,0.43338013,0.04447152093052864
encoder.layers.encoder_layer_11.mlp[1],897,implements,0.23071289,0.025623062625527382
encoder.layers.encoder_layer_11.mlp[1],898,textile,0.22924805,-0.13745850324630737
encoder.layers.encoder_layer_11.mlp[1],899,parrot,0.39770508,0.29366618394851685
encoder.layers.encoder_layer_11.mlp[1],900,sinks,0.61187744,0.6429120302200317
encoder.layers.encoder_layer_11.mlp[1],901,camera,0.3630066,0.1402672827243805
encoder.layers.encoder_layer_11.mlp[1],902,bloodhound,0.53863525,0.2897503972053528
encoder.layers.encoder_layer_11.mlp[1],903,swimwear,0.28408813,0.4225074350833893
encoder.layers.encoder_layer_11.mlp[1],904,cassettes,0.4779358,0.2406383901834488
