unit,description,sim correlation
781,Circular objects,0.06501799821853638
782,Animal heads and beaks,0.05026836693286896
783,Circular objects,0.009807916358113289
784,Stripes,0.06864603608846664
785,Faces of animals,0.0687272846698761
786,Circular objects,0.09818930923938751
787,Green areas in picture,0.1803138554096222
788,Circular objects,0.07436373084783554
789,Dog ears,0.19601210951805115
790,Black and white animals,0.19570612907409668
791,Edges of objects,0.057328470051288605
792,Circular objects,0.1271035522222519
793,Stripes,0.029513251036405563
794,Animals and flowers,0.16905634105205536
795,Dog faces,-0.06715524941682816
796,Similar patterns,0.16623127460479736
797,Rounded edges in pictures,-0.020494678989052773
798,Beaks of birds,0.08625204861164093
799,The corners of objects,0.015293306671082973
800,Dog noses,0.14082957804203033
801,Faces,0.12661460041999817
802,Dog heads,0.03702138736844063
803,Circular objects,0.01762157678604126
804,Stripes,0.04241492599248886
805,Stripes,0.16224414110183716
806,Green areas in picture,0.10259252786636353
807,Animals and circular objects,-0.20276378095149994
808,Circular objects,0.0002756442700047046
809,Faces,0.08395631611347198
810,The sky,0.12958066165447235
811,Edges of objects,0.005641445517539978
812,Animal noses,0.10697761923074722
813,Edges of objects,-0.016523053869605064
814,Vertical lines,0.08959313482046127
815,The sky or background,0.013898788020014763
816,Circular objects,0.04754355177283287
817,Red objects,0.12969614565372467
818,Green areas in picture,0.1267063021659851
819,Red colored objects,0.012022404931485653
820,Text,0.0770690068602562
821,Faces of animals,0.19202837347984314
822,The sky or walls,0.0331014022231102
823,Dog noses,0.0039968229830265045
824,Green areas in picture,0.2126196324825287
825,Faces,0.04901052638888359
826,Red objects,0.12672118842601776
827,Stripes,-0.0016516841715201735
828,Specific patterns,0.0997035875916481
829,Dog faces,0.07131671905517578
830,The sky or walls,0.03654048219323158
831,Faces of things,0.05215682461857796
832,Food,0.1396351307630539
833,Diagonal lines,-0.07196583598852158
834,Edges of objects,0.011022321879863739
835,Faces,-0.024766622111201286
836,Dog heads,0.4014129340648651
837,Dog heads,0.3884243071079254
838,The sky or walls,-0.020481906831264496
839,Animals and circular objects,-0.08009202033281326
840,Diagonal lines,0.07618249207735062
841,Circular objects,0.09984814375638962
842,Diagonal lines,0.05028429254889488
843,Vehicles,0.10396984219551086
844,Circles,0.07434921711683273
845,Dog noses,0.12386133521795273
846,Dog heads,0.19006793200969696
847,People in the hollowed ideas,0.0824088528752327
848,Birds,0.20752353966236115
849,Stripes,0.1134856566786766
850,"The center part of a flower, or radial spikes that extend from a center",0.2597968876361847
851,Faces,0.07715809345245361
852,People,0.05732022598385811
853,Orange areas in picture,0.040223199874162674
854,The background,0.0012568631209433079
855,Animals,-0.00461400905624032
856,Circular objects,-0.010227048769593239
857,Animals and grates,0.08178216218948364
858,Animal fur,0.09662226587533951
859,Stripes,0.07211093604564667
860,Horizontal lines,0.02021770179271698
861,Diagonal lines,0.07003259658813477
862,Rounded edges in pictures,0.019034914672374725
863,Edges of objects,0.0018606043886393309
864,Diagonal lines,-0.017912425100803375
865,The color black,-0.06915263086557388
866,Rounded edges in pictures,0.023882374167442322
867,Dog faces,-0.02127048186957836
868,Circles,0.017682809382677078
869,Hats,0.08404619246721268
870,Hands,0.1145118996500969
871,Nature,0.004301576875150204
872,Fruits and vegetables,0.0363856665790081
873,Animal heads,0.13219696283340454
874,Dog faces,0.029499584808945656
875,Dog faces,0.22480367124080658
876,Heads,0.05110617354512215
877,The edges of objects,0.08070788532495499
878,Nature,0.06926792860031128
879,Beaks and birds,-0.04466159641742706
880,The sky,0.05303361639380455
881,Edges of objects,0.03429020196199417
882,Rounded edges in pictures,-0.03456217050552368
883,Dog heads,0.4739777445793152
884,The corners,0.05175977572798729
885,Rounded edges in pictures,0.02377847023308277
886,Green objects,0.10561247169971466
887,Similar patterns,-0.00895929615944624
888,Animal fur,0.21839678287506104
889,Spots of the color white,-0.04215842857956886
890,Stripes,0.03125227615237236
891,Striped objects,0.019317248836159706
892,"Person, animal",0.07902557402849197
893,Items that are knitted,0.07111877202987671
894,Birds,-0.027884118258953094
895,Wheels,0.0735742375254631
896,Car wheels,0.014652043581008911
897,Flowers,0.20787867903709412
898,Vertical lines,0.06859223544597626
899,Blue circles,0.052545804530382156
900,Electronics,0.21632696688175201
901,Edges of objects,0.037566717714071274
902,Circular objects,0.09237675368785858
903,Edges of objects,0.0038290568627417088
904,Dog ears,0.12352723628282547
905,Black and white stripes on animals,0.07740461081266403
906,Red objects,0.04189813509583473
907,Eyes of animals,0.2083146572113037
908,"Pens, tools and woodwind instruments",0.0913480669260025
909,Dog heads,0.21897244453430176
910,Metal objects,0.03287889435887337
911,People,0.0888790562748909
912,The ground,-0.06323940306901932
913,Red and white colored objects,0.04266934469342232
914,Vertical lines,0.15206585824489594
915,Keyboards of different electronic devices,0.04647885635495186
916,People,0.13711577653884888
917,Dog noses,0.029274793341755867
918,Edges of objects,0.103171207010746
919,Produce,0.06635100394487381
920,Faces of animals,0.0586688406765461
921,Mouths of animals,0.042810626327991486
922,Rounded edges in pictures,-0.06807564944028854
923,Produce,0.23978237807750702
924,The sky or walls,-0.03374166414141655
925,Circular cylinders,0.04262319579720497
926,Rounded edges in pictures,0.014501409605145454
927,Circular objects,0.03536943346261978
928,Dog heads,0.25623562932014465
929,Diagonal lines,0.06108936294913292
930,Stripes,0.010322269052267075
931,Dog heads,0.02387334406375885
932,Dog heads,0.0510912761092186
933,Containers,0.030385853722691536
934,Curved lines,0.0716487467288971
935,Diagonal lines,0.017870914191007614
936,Dog noses,0.3752324879169464
937,Metal objects,0.03961353376507759
938,Circular objects,0.1503782421350479
939,Diagonal lines,0.13226459920406342
940,Grass,0.21719470620155334
941,Dog ears,0.24145004153251648
942,Animal heads,0.010453064925968647
943,Birds,-0.09555608034133911
944,Dog heads,0.024959566071629524
945,Stripes,0.037270937114953995
946,Faces,0.06994716078042984
947,Dogs and people,0.03213288262486458
948,Circular objects,0.09029174596071243
949,Dog heads,0.19021953642368317
950,Animals,-0.05177094414830208
951,Round edges on objects,-0.09212714433670044
952,Red and white colored objects,0.010046756826341152
953,Animal heads,0.1530057042837143
954,Beaks and ears of animals,-0.07175032794475555
955,Birds,0.01307705044746399
956,Rounded edges in pictures,-0.043196987360715866
957,Words,0.008946842513978481
958,Text,0.07040543854236603
959,Reflective surfaces,0.10802696645259857
960,Flower petals and flowers,0.20985010266304016
961,Edges of objects,-0.009484563022851944
962,Circular objects,-0.051561158150434494
963,Repeating lines and grids,0.08095461130142212
964,The tops of objects,-0.019598716869950294
965,Red circles,0.014858178794384003
966,Spots of the color white,-0.03566085919737816
967,Rounded objects,-0.0018380337860435247
968,Animal heads,0.03534279763698578
969,A lighthouse or tower,0.09270545840263367
970,Beaks of birds,0.02787589468061924
971,Faces of animals,0.16566093266010284
972,Diagonal lines,0.03196334466338158
973,Dog heads,0.0594404935836792
974,Dog noses,-0.04761035367846489
975,The sky,0.05875299498438835
976,The sky,0.10461066663265228
977,Red objects,0.33285093307495117
978,Wheel of the vehicles,0.1023663803935051
979,Circular objects,0.0730176791548729
980,Diagonal lines,-0.004609121475368738
981,Sunglasses,0.06958111375570297
982,Eyes and noses of animals,0.11864694207906723
983,Poles,0.1830953061580658
984,Dog ears,-0.0344284288585186
985,Circles,0.13477930426597595
986,Animal eyes,0.10559879243373871
987,The top of the heads,0.07367522269487381
988,Edges of objects,0.06312771886587143
989,Rounded edges in pictures,-0.01195160299539566
990,Animals,0.16864007711410522
991,The corners of objects,0.13495975732803345
992,Animal eyes,0.08013232797384262
993,"The center part of a flower, or radial spikes that extend from a central",0.20707237720489502
994,The corners,0.03348781168460846
995,Faces,0.0877859815955162
996,Animal,0.36276790499687195
997,Dog faces,0.09763386100530624
998,Fruit and vegetables,0.17621582746505737
999,Bras,0.044783782213926315
1000,Circles,0.004219401627779007
1001,Diagonal lines,0.023431358858942986
1002,The tops of objects,0.18840241432189941
1003,Faces,0.06314431130886078
1004,Circular objects,0.047789327800273895
1005,Rounded objects,0.04218476265668869
1006,"Long, thin objects",0.2824966609477997
1007,Grass,0.3848246932029724
1008,The corners of rectangular objects,0.07372116297483444
1009,Faces of animals,-0.049372900277376175
1010,Musical instruments,0.12007565796375275
1011,Metal objects,0.07560268044471741
1012,Animal,0.24347317218780518
1013,Similar patterns,0.08185765147209167
1014,"Typewriter keys, keyboards, keyboard",0.11761174350976944
1015,Circular objects,0.191584050655365
1016,Human mouths,0.03328130394220352
1017,Circular objects,0.06434715539216995
1018,Striped objects,0.13060703873634338
1019,Animals,0.19614554941654205
1020,Green areas in picture,0.0568435974419117
1021,Center part of flowers and flowers,0.05238457769155502
1022,Edges of objects,0.05577336996793747
1023,Animals,0.1939607411623001
