layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
layer4,1674,0.324913068,2.3249996,car mirror,1.6215733,toaster,0.6652542,bag,0.17272836,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0.41989994,0.259309083,0.033539593,0.036180079
layer4,1675,0.429637125,2.6627135,water tower,2.4549294,hourglass,2.090854,balloon,1.400385,maraca,0.70305115,ungulate,0.16886243,canine,0,0,0,0,0,0,0,0,0.44024682,0.361238241,0.032625675,0.012560725
layer4,1676,0.361432585,2.4511795,balloon,2.2160723,maypole,1.8378977,sailboat,1.745031,orthopterous insect,0.8805325,butterfly,0,0,0,0,0,0,0,0,0,0,0.503368318,0.320262045,0.022446036,0.005335629
layer4,1677,0.251306415,1.1808686,filing cabinet,0.9971738,chiton,0.89891964,safety pin,0.5832141,footwear,0,0,0,0,0,0,0,0,0,0,0,0,0.419693917,0.209251985,0.009151757,0.006042063
layer4,1678,0.499372481,0.5490963,dog,0.34985748,placental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475621849,0.412597656,0.049330533,0.099147141
layer4,1679,0.385942858,1.9811268,crocodilian reptile,1.7016408,Komodo dragon,1.2473298,telephone,0.121139765,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0.358649969,0.347489625,0.03774637,-0.000873446
layer4,1680,0.378264933,1.2229493,piggy bank,0.85213363,ungulate,0.6683262,footwear,0.3578608,canine,0.15308364,artifact,0,0,0,0,0,0,0,0,0,0,0.268214405,0.239342928,0.031198204,0.03350836
layer4,1681,0.332664389,1.3377527,farm machine,1.2250288,geological formation,0.54087627,conveyance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715029597,0.220762208,0.027686954,0.027965486
layer4,1682,0.281196478,2.1549103,honeycomb,2.05509,apiary,2.0498116,corn cob,1.1623737,tench,1.1302797,jaguar,0,0,0,0,0,0,0,0,0,0,0.511883318,0.308411539,0.045838594,0.048018336
layer4,1683,0.45166987,2.5157297,axolotl,1.0702517,lizard,0.89590746,finch,0.88871366,gymnastic apparatus,0.43302435,crustacean,0.39567187,fish,0,0,0,0,0,0,0,0,0.366799384,0.41447407,0.079059958,0.060828209
layer4,1684,0.365516792,1.8236617,baseball player,1.4243146,CRT monitor,1.1349638,projector,0.84775805,digital computer,0.46836856,equipment,0.20865859,device,0,0,0,0,0,0,0,0,0.457794011,0.321122706,0.049820721,0.063719571
layer4,1685,0.373829031,1.708878,feather boa,1.5563438,goldfish,0.6006685,terrier,0.43858078,self-propelled vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0.380402148,0.307318985,0.023955524,0.010965943
layer4,1686,0.326667028,1.1901858,measuring instrument,0.6549237,electronic equipment,0.37424144,conveyance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403713942,0.17830795,0.019061804,0.015442729
layer4,1687,0.437672955,2.4982862,piggy bank,1.8243117,sink,1.3750612,bathtub,1.2841105,aquatic mammal,0.7826933,fish,0.53434443,ungulate,0.37302414,motor vehicle,0,0,0,0,0,0,0.377091974,0.404421747,0.051810265,0.064529538
layer4,1688,0.36788346,1.5467936,space shuttle,1.224701,movie theater,0.45228878,bird,0.148828,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.269827724,0.226741284,0.027089179,0.007406533
layer4,1689,0.247425358,0.38098973,fish,0.37938365,tool,0.2188233,invertebrate,0.16371356,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0.433263481,0.111776695,0.005384147,0.000620782
layer4,1690,0.392250812,0.13328633,food,0.13070814,domestic animal,0.07671614,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22122319,0.232925668,0.052270949,0.036727309
layer4,1691,0.292788425,1.7231861,rotary dial telephone,1.3112475,indigo bunting,1.0007769,shelter,0.96402687,small boat,0,0,0,0,0,0,0,0,0,0,0,0,0.433037996,0.20316796,0.008186042,0.002044439
layer4,1692,0.513056621,1.825874,hourglass,1.0303367,bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431386352,0.451071054,0.078126431,0.089149714
layer4,1693,0.343686163,1.9029382,manhole cover,1.6996769,altar,1.5038193,triumphal arch,1.2909589,vestment,0,0,0,0,0,0,0,0,0,0,0,0,0.407655478,0.329044044,0.02531141,0.010232985
layer4,1694,0.323255698,1.2543703,movie theater,0.1827132,artifact,0.15477978,canine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265218228,0.10586302,0.004644752,-0.019304633
layer4,1695,0.225172283,2.135775,apiary,1.1069713,abacus,0.3415636,shop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560535848,0.174424201,0.030189633,0.007474959
layer4,1696,0.392852435,1.6536576,rotisserie,1.001553,food fish,0.809795,bony fish,0.80567425,decapod crustacean,0.50328845,place of business,0,0,0,0,0,0,0,0,0,0,0.386422724,0.342252195,0.034138203,0.028633595
layer4,1697,0.324690208,2.3293517,ski,1.3060825,sled dog,1.1367288,Arctic fox,1.0973048,balaclava ski mask,1.0102928,wolf,0.9695609,recreational vehicle,0,0,0,0,0,0,0,0,0.384307802,0.46906659,0.077216506,0.068071187
layer4,1698,0.459247935,2.2736862,hat,1.9795867,snake,0.4861099,wheeled vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601629317,0.451902807,0.099107087,0.071218073
layer4,1699,0.407356072,2.6910655,pinwheel,2.4677627,daisy,1.7434983,umbrella,1.3289672,academic gown,0.24476254,hunting dog,0,0,0,0,0,0,0,0,0,0,0.409387767,0.319203466,0.056117535,0.008863509
layer4,1700,0.283933796,3.0654242,jigsaw puzzle,0.41413727,fastener,0.3655775,implement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462250531,0.202609628,0.00442791,0.004756987
layer4,1701,0.572324976,3.8197398,triumphal arch,3.7854211,altar,3.0265107,vaulted or arched ceiling,2.7998207,dome,2.7100835,residence,2.5731099,place of worship,0,0,0,0,0,0,0,0,0.577023208,0.43394202,0.059777677,0.055661321
layer4,1702,0.504600872,1.1297565,hen,1.0126483,toy dog,0.74350333,spaniel,0.23598284,vertebrate,0.21899599,dog,0,0,0,0,0,0,0,0,0,0,0.296431661,0.48880142,0.129476845,0.104568243
layer4,1703,0.456918962,2.2882257,Gila monster,1.6930981,boa,1.6294364,turtle,0.9545646,spider,0.7363949,snake,0,0,0,0,0,0,0,0,0,0,0.499134183,0.397780359,0.047345519,0.055436432
layer4,1704,0.422710862,1.3071946,wall clock,1.2663972,altar,0.93865365,roof,0.46699783,building,0.20027782,artifact,0,0,0,0,0,0,0,0,0,0,0.352334708,0.306575179,0.033021331,0.050275683
layer4,1705,0.354284122,1.7078446,bath towel,1.5975356,barn,1.4920473,hay,1.3489442,fur coat,0.7864655,farm machine,0.12637997,mammal,0,0,0,0,0,0,0,0,0.382545918,0.309888065,0.017969668,0.002114475
layer4,1706,0.524113123,3.1382997,Siamese cat,2.9418154,Weimaraner,1.4616393,elephant,0.97142345,even-toed ungulate,0.4100917,mammal,0,0,0,0,0,0,0,0,0,0,0.422336429,0.408048004,0.098122597,0.067177176
layer4,1707,0.288397822,1.3291823,parachute,0.483199,footwear,0.46446526,game equipment,0.10023271,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.334841996,0.210666925,0.00655961,0.011758506
layer4,1708,0.392630356,2.658051,farm machine,0.662549,arthropod,0.65221053,wheeled vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478054315,0.40255326,0.079629719,0.090562344
layer4,1709,0.42359653,1.532009,Rottweiler,1.3428473,Leonberger,1.1043932,sennenhunde,0.74698544,turtle,0.28911465,dog,0,0,0,0,0,0,0,0,0,0,0.313466132,0.409151644,0.055666804,0.046663225
layer4,1710,0.404892876,1.8246224,king penguin,1.7650769,academic gown,1.4409137,graduation cap,1.4210947,percoid fish,0.46484315,hound,0,0,0,0,0,0,0,0,0,0,0.325577527,0.297850221,0.052888691,0.048633337
layer4,1711,0.275564161,1.4427961,helmet,1.0699855,fox,0.26617783,commodity,0.22223021,matter,0,0,0,0,0,0,0,0,0,0,0,0,0.561185658,0.211042807,0.024679542,0.011171281
layer4,1712,0.350563481,2.5464149,rotary dial telephone,1.45169,payphone,1.2205207,sennenhunde,0.8098778,butterfly,0.68971586,turtle,0,0,0,0,0,0,0,0,0,0,0.48971197,0.253997326,0.002109349,-0.00737834
layer4,1713,0.379188654,1.3772196,joystick,1.0464141,rotary dial telephone,0.54088193,spitz,0.47698718,home appliance,0.35949618,food,0.26114088,implement,0,0,0,0,0,0,0,0,0.3394247,0.273798078,0.021195829,0.018200815
layer4,1714,0.323793162,2.503714,soccer ball,1.0301371,photocopier,0.5836813,shelter,0.21956086,domestic animal,0.17837566,artifact,0,0,0,0,0,0,0,0,0,0,0.337185979,0.214337289,0.011330783,0.008165419
layer4,1715,0.385569732,1.7117747,dust jacket,1.5424086,odometer,0.8823726,boathouse,0.782344,toiletry,0.6956692,aquatic bird,0.5849899,geological formation,0.44917265,even-toed ungulate,0,0,0,0,0,0,0.466878504,0.268121541,0.054668009,0.051389158
layer4,1716,0.392784716,1.4109178,Afghan Hound,0.4174954,bird,0.39426553,musteline mammal,0.20004106,mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.306077063,0.279246688,0.07095176,0.049538493
layer4,1717,0.467538201,1.701067,lizard,1.6778029,hen,1.3017184,photocopier,1.1921135,game bird,0,0,0,0,0,0,0,0,0,0,0,0,0.476654857,0.41382432,0.07350564,0.052985966
layer4,1718,0.337373971,2.1286812,cruciferous vegetable,2.0195959,acorn,0.3310256,solid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481186509,0.318494916,0.019640028,0.014232874
layer4,1719,0.394302205,1.1034806,spider,0.87526685,wolfhound,0.4154504,sporting dog,0.18950248,placental,0,0,0,0,0,0,0,0,0,0,0,0,0.293617308,0.301805317,0.049142778,0.045024931
layer4,1720,0.467404775,2.153805,turtle,1.722214,volcano,0.24471948,bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357645452,0.434937328,0.073982298,0.020102859
layer4,1721,0.412767242,1.2039592,fox,1.0306085,wolf,0.4997659,snake,0.28358403,carnivore,0,0,0,0,0,0,0,0,0,0,0,0,0.374078333,0.386856496,0.067042828,0.046552062
layer4,1722,0.296905165,1.357872,corgi,1.2547822,French Bulldog,1.0890738,leporid,0.7023417,wild dog,0.20119163,covering,0,0,0,0,0,0,0,0,0,0,0.429262936,0.250676513,0.012388825,-0.014462113
layer4,1723,0.358233648,1.4872203,filing cabinet,0.473079,insect,0.32551855,fruit,0.30246946,furniture,0.2741724,conveyance,0,0,0,0,0,0,0,0,0,0,0.376408696,0.265290171,0.035911679,0.026660383
layer4,1724,0.341198603,1.4247973,horse chestnut seed,1.3725944,gyromitra,0.9631921,acorn squash,0.43018988,hound,0.37451383,working dog,0.3524446,food,0,0,0,0,0,0,0,0,0.428754687,0.240562141,0.043519676,0.031841278
layer4,1725,0.353151693,0.64449376,appliance,0.6242097,part,0.47820312,furnishing,0.26334497,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.40708679,0.28023535,0.016597986,0.028842211
layer4,1726,0.364472041,1.7566968,pretzel,1.2524196,cucumber,1.1693316,elephant,1.0743085,foxhound,1.0396395,gymnastic apparatus,0.44177854,primate,0,0,0,0,0,0,0,0,0.403747261,0.319350123,0.057059169,0.027638376
layer4,1727,0.463505905,2.7575984,pipe organ,2.554237,altar,2.1411343,vaulted or arched ceiling,1.1778576,church,0.13941745,artifact,0,0,0,0,0,0,0,0,0,0,0.351456612,0.429573864,0.074061513,0.048053622
layer4,1728,0.258363752,1.6000777,bell pepper,0.8678715,ape,0.6103699,bag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388691485,0.21939604,0.025586367,0.014729083
layer4,1729,0.349018867,2.3730798,totem pole,1.6923355,barn,1.6738741,carved pumpkin,1.5354583,birdhouse,0.95765865,metal nail,0.9174851,great ape,0,0,0,0,0,0,0,0,0.493294418,0.338250458,0.036348999,0.005846798
layer4,1730,0.450452925,2.9602396,car mirror,2.9100628,entertainment center,2.8937352,CRT monitor,2.461108,monitor,0.96605647,computer,0.302302,hunting dog,0,0,0,0,0,0,0,0,0.58352828,0.393242151,0.116824985,0.088826776
layer4,1731,0.329997094,0.8314137,academic gown,0.62035066,gymnastic apparatus,0.3175457,clothing,0.29137582,ball,0,0,0,0,0,0,0,0,0,0,0,0,0.300329983,0.236907527,0.029885709,0.014653206
layer4,1732,0.337083216,2.3806503,power tool,0.5821312,conveyance,0.37862316,bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566022635,0.198344052,0.028547287,-0.019261241
layer4,1733,0.347131476,1.8440915,lorikeet,1.1945323,house finch,0.6746708,mollusk,0.38126266,food,0,0,0,0,0,0,0,0,0,0,0,0,0.382676274,0.276022017,0.026484907,0.019787252
layer4,1734,0.397863404,2.1896906,stringed instrument,2.1199067,ruddy turnstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454530478,0.343187094,0.051699579,0.035128415
layer4,1735,0.238748334,2.2183218,manhole cover,2.069593,dishcloth,1.1836041,brass memorial plaque,0.36931866,ungulate,0.15290128,canine,0,0,0,0,0,0,0,0,0,0,0.522553325,0.272872031,0.018172801,0.009945333
layer4,1736,0.365057903,1.3966289,Christmas stocking,1.2649771,armor,1.2563379,birdhouse,1.1763376,barn,0.25788423,covering,0,0,0,0,0,0,0,0,0,0,0.351868033,0.384623647,0.055613995,0.028650582
layer4,1737,0.426234372,0.5088881,geological formation,0.26952586,structure,0.13161907,conveyance,0.07178638,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.21725136,0.15517807,0.000520587,0.010849833
layer4,1738,0.303777859,1.6498533,red admiral butterfly,1.394084,Dobermann,1.3366706,hippopotamus,0.6865304,lizard,0.12084344,animal,0,0,0,0,0,0,0,0,0,0,0.415205777,0.229841605,0.045692861,0.019560575
layer4,1739,0.381671721,1.9930433,maypole,1.4669503,pinwheel,1.0948957,umbrella,0.27129632,clothing,0.13520779,dog,0,0,0,0,0,0,0,0,0,0,0.29424125,0.27710256,0.05539614,0.040240347
layer4,1740,0.293347075,1.9751819,rotary dial telephone,0.9225077,comic book,0.5795177,turtle,0.5725937,great ape,0.55466545,source of illumination,0,0,0,0,0,0,0,0,0,0,0.347154886,0.285030514,0.025543332,0.016940534
layer4,1741,0.445643714,1.3212409,farm machine,1.178392,ungulate,1.0881226,grouse,0.3721888,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0.516785145,0.378023535,0.08129102,0.067803741
layer4,1742,0.337463668,1.7799858,manhole cover,1.7554162,Giant Schnauzer,1.6157482,Bullmastiff,0.7706909,sporting dog,0.383712,substance,0,0,0,0,0,0,0,0,0,0,0.523440182,0.280603379,0.029464364,0.030244112
layer4,1743,0.403127514,2.0997295,American lobster,1.3459064,woodwind,1.3035179,glass,1.1951919,brass,0.70436746,finch,0.40042716,food,0.2799077,musical instrument,0,0,0,0,0,0,0.480091959,0.391086161,0.079349041,0.076240242
layer4,1744,0.281781085,1.2979974,sennenhunde,0.7821449,butterfly,0.15550087,canine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379803896,0.238392234,0.047495008,0.037878454
layer4,1745,0.407943333,2.1806002,hourglass,0.72418934,shorebird,0.66896063,oscine,0.5482199,dish,0.19020085,canine,0,0,0,0,0,0,0,0,0,0,0.399842978,0.204864591,0.01559484,0.004786193
layer4,1746,0.49934557,1.6367118,primate,0.47437063,ungulate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427734464,0.475649595,0.106961548,0.090420485
layer4,1747,0.338903049,2.6073842,mountain,0.99909467,guitar,0.8690746,spaniel,0.35059512,even-toed ungulate,0,0,0,0,0,0,0,0,0,0,0,0,0.444507807,0.389960945,0.057938099,0.055615723
layer4,1748,0.357683236,1.3531307,bridge,0.17908539,instrumentality,0.11809604,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351678878,0.234990701,0.023280263,0.004548073
layer4,1749,0.227456886,1.4572848,earth star fungus,0.19446501,canine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455282092,0.070572227,0.010212123,-0.000896811
layer4,1750,0.380370376,1.8546232,keyboard,1.3405495,telephone,0.8424646,appliance,0.30189404,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0.431776881,0.301669598,0.029496133,0.032224178
layer4,1751,0.361072236,1.6563241,triceratops,1.6030701,paddle wheel,1.3439239,mortar and pestle,0.22989704,device,0.13228546,artifact,0,0,0,0,0,0,0,0,0,0,0.385931164,0.242304653,-0.000265956,-0.030095935
layer4,1752,0.328938459,2.4968073,mitten,1.9224201,dishcloth,1.639916,red panda,1.5647436,thatched roof,0.15191054,mammal,0,0,0,0,0,0,0,0,0,0,0.550203323,0.304147899,0.035283267,0.032557607
layer4,1753,0.251165677,1.7379956,maypole,1.5321416,staff,1.2513081,sailboat,1.1692865,cleaning implement,0.23172185,self-propelled vehicle,0,0,0,0,0,0,0,0,0,0,0.547137618,0.181219727,0.006549954,0.001211762
layer4,1754,0.408073615,1.5019112,recreational vehicle,1.2464015,safe,0.9187007,sporting dog,0.53122014,hound,0.16077566,artifact,0,0,0,0,0,0,0,0,0,0,0.260088891,0.326159209,0.049322069,0.030104876
layer4,1755,0.395367036,2.4118814,chainsaw,1.5080134,bowed stringed instrument,1.1915466,farm machine,0.328945,hunting dog,0.21318752,artifact,0,0,0,0,0,0,0,0,0,0,0.364295661,0.32166481,0.035453022,0.043014526
layer4,1756,0.365758365,1.6884902,apiary,1.0279241,nutriment,0.81823957,foodstuff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452271938,0.139393494,0.016497314,0.008412838
layer4,1757,0.364219859,1.3925585,military vehicle,0.9402216,armor plate,0.84126127,weapon,0.41342887,produce,0,0,0,0,0,0,0,0,0,0,0,0,0.462099224,0.332971096,0.042314172,0.046721458
layer4,1758,0.377327815,1.1889384,crash helmet,0.90932804,football helmet,0.8997362,teapot,0.66350925,beverage,0.1623003,artifact,0,0,0,0,0,0,0,0,0,0,0.225139022,0.257041633,0.022756636,0.025469542
layer4,1759,0.378832406,1.9147218,candy store,0.9415502,bottle,0.9259317,toiletry,0.56524146,snake,0.32866117,food,0,0,0,0,0,0,0,0,0,0,0.410832345,0.322037101,0.04881537,0.045593798
layer4,1760,0.322725698,2.0113554,strawberry,1.8571166,trifle,0.54027194,produce,0.43459952,arthropod,0,0,0,0,0,0,0,0,0,0,0,0,0.509870172,0.238436207,0.019578278,0.008976996
layer4,1761,0.335447341,2.7440753,necklace,2.4749877,maypole,1.5405754,swing,0.64906913,beetle,0,0,0,0,0,0,0,0,0,0,0,0,0.455715984,0.332975894,0.035754144,0.032625437
layer4,1762,0.411337943,1.5230615,chain mail,1.2069936,snake,1.0490075,woodwind,0.5725257,fastener,0,0,0,0,0,0,0,0,0,0,0,0,0.448284209,0.397901773,0.066417634,0.053095818
layer4,1763,0.358692123,1.7559648,espresso,1.4947199,horse chestnut seed,1.3984716,bowed stringed instrument,0.5109727,musical instrument,0,0,0,0,0,0,0,0,0,0,0,0,0.43410033,0.294170946,0.033913553,0.021850288
layer4,1764,0.336586034,1.3937693,spiral or coil,1.111169,schnauzer,0.5959902,electronic equipment,0.3746449,home appliance,0.12341212,artifact,0,0,0,0,0,0,0,0,0,0,0.355993718,0.306298941,0.033063114,0.025428116
layer4,1765,0.367440813,1.7602859,castle,1.2897028,residence,0.79493695,scorpion,0.55444574,roof,0.3722075,wheeled vehicle,0.21158738,structure,0,0,0,0,0,0,0,0,0.413888216,0.275405377,0.036796391,0.050932348
layer4,1766,0.303170273,2.1868997,ambulance,1.480425,recreational vehicle,1.2978677,police van,0.08990699,animal,0,0,0,0,0,0,0,0,0,0,0,0,0.393146753,0.257162243,0.027227581,0.006231427
layer4,1767,0.31883361,1.674627,Pickelhaube,1.2620196,gymnastic apparatus,0.52027035,ball,0.48809955,even-toed ungulate,0.20222256,bird,0,0,0,0,0,0,0,0,0,0,0.467118412,0.200278327,0.014559209,0.012597501
layer4,1768,0.417293682,1.8740848,earth star fungus,1.8731027,bell or wind chime,1.7815614,acorn,0.7611642,shorebird,0.66006005,hat,0.33078068,bird,0,0,0,0,0,0,0,0,0.368125916,0.319305807,0.043473423,0.009952128
layer4,1769,0.34442062,0.72824216,snake,0.65996665,bottle,0.5039737,amphibian,0.3740002,arthropod,0,0,0,0,0,0,0,0,0,0,0,0,0.451657772,0.358784199,0.058331549,0.063712418
layer4,1770,0.365664049,1.6630465,fungus,0.8586944,butterfly,0.4285068,food,0.24083553,dog,0,0,0,0,0,0,0,0,0,0,0,0,0.446360499,0.366283774,0.113205135,0.106195331
layer4,1771,0.405569087,2.4834626,Dutch oven,1.5190477,barrel,1.3826513,thimble,1.2439626,tableware,0.6766471,vessel,0,0,0,0,0,0,0,0,0,0,0.520438612,0.347990245,0.072422326,0.06747669
layer4,1772,0.302812552,2.1015944,dust jacket,1.8572545,comic book,1.8381239,jellyfish,1.6223598,pillow,0,0,0,0,0,0,0,0,0,0,0,0,0.45248878,0.288666248,0.028430045,0.025528014
layer4,1773,0.337482216,2.9272404,shopping cart,2.5082934,hay,1.4894105,drilling rig,1.2145712,radio telescope,1.0994272,farm machine,0,0,0,0,0,0,0,0,0,0,0.510714054,0.370137572,0.084502816,0.053917468
layer4,1774,0.468496418,1.852925,snake,0.9718752,bovid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427604526,0.462795705,0.10537976,0.096821129
layer4,1775,0.459952973,2.1051,Angora rabbit,2.0040367,skunk,1.4645752,spitz,1.3750101,Papillon,0.914258,fox,0.76200384,rodent,0.44251156,motor vehicle,0.41329026,primate,0,0,0,0,0.333202839,0.425548673,0.079112947,0.069443285
layer4,1776,0.355949072,2.670645,nematode,2.3486786,jellyfish,0.34836692,invertebrate,0.29701772,device,0.22294134,artifact,0,0,0,0,0,0,0,0,0,0,0.443383574,0.193149164,-0.010644078,-0.030539274
layer4,1777,0.429146495,3.2635627,filing cabinet,1.2548195,aquatic bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527105153,0.371217757,0.037082613,0.041483581
layer4,1778,0.35325185,0.65942496,bovid,0.43468902,structure,0.30937994,conveyance,0.1706473,mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.412336797,0.149698094,0.019572556,0.012060881
layer4,1779,0.308118656,2.4839287,feather boa,1.3405322,axolotl,1.0366983,horse chestnut seed,0.83352864,West Highland White Terrier,0,0,0,0,0,0,0,0,0,0,0,0,0.378617972,0.328976452,0.02068162,0.001846611
layer4,1780,0.267101879,0.94561285,T-shirt,0.17484777,commodity,0.1297683,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37994957,0.206599206,0.01627934,0.035316706
layer4,1781,0.413567431,1.7028737,snake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481521815,0.428217322,0.096103013,0.078589201
layer4,1782,0.52752706,1.9322402,hummingbird,0.8381383,bird of prey,0.46397024,bird,0.1626924,organism,0,0,0,0,0,0,0,0,0,0,0,0,0.293721616,0.371524632,0.06760031,0.013152599
layer4,1783,0.494499633,1.8002275,musteline mammal,1.7943964,rodent,1.4861938,leporid,1.4006268,domestic cat,0,0,0,0,0,0,0,0,0,0,0,0,0.427651674,0.439685136,0.093050063,0.081092119
layer4,1784,0.370846306,2.781723,Dutch oven,2.674819,pan,2.070724,sennenhunde,2.0034654,military hat (bearskin or shako),1.63665,Rottweiler,0.6844872,hound,0,0,0,0,0,0,0,0,0.606856942,0.333349138,0.112589359,0.127579927
layer4,1785,0.344729237,2.1871357,Dalmatian,1.5095364,slug,0.7408898,big cat,0.13133839,animal,0,0,0,0,0,0,0,0,0,0,0,0,0.269914359,0.293605924,0.013288915,-0.010403275
layer4,1786,0.402483108,0.939066,electronic equipment,0.37991264,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389572918,0.289441407,0.012477338,0.041242838
layer4,1787,0.2652738,0.66440785,Welsh Springer Spaniel,0.57155293,Clumber Spaniel,0.30105793,substance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266091973,0.171949044,0.023765683,0.019220352
layer4,1788,0.326892073,1.2771626,unicycle,1.2175547,scorpion,1.0971662,decapod crustacean,0.49709934,ball,0,0,0,0,0,0,0,0,0,0,0,0,0.429090023,0.292767346,0.042446733,0.042270541
layer4,1789,0.413717044,1.4489332,locomotive,1.2779342,altar,1.2461298,public transport,0.81696194,building,0.21198654,artifact,0,0,0,0,0,0,0,0,0,0,0.339251727,0.387429714,0.055205405,0.065538108
layer4,1790,0.203761448,1.1579994,block plane,1.0113826,mousetrap,0.35928673,oscine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463317156,0.146007329,0.032333791,0.018782198
layer4,1791,0.352289938,2.0744627,mosquito net,1.439699,baby bed,0.78200406,bag,0.30841628,covering,0,0,0,0,0,0,0,0,0,0,0,0,0.430968165,0.338266134,0.065372348,0.060229063
layer4,1792,0.31966716,1.1501932,acorn,1.1334306,crocodilian reptile,0.7607182,leatherback sea turtle,0.2679521,reptile,0,0,0,0,0,0,0,0,0,0,0,0,0.366736412,0.177729443,0.024784207,-0.007955313
layer4,1793,0.280102733,2.196422,spindle,0.7735465,mortar and pestle,0.3895714,part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398436219,0.20812498,0.012452722,0.007437646
layer4,1794,0.419134984,0.88102996,musical instrument,0.65757555,clothing,0.4627116,dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438261747,0.327470958,0.029378772,0.036684752
layer4,1795,0.521787293,1.0636069,fabric,0.72367364,domestic animal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474269837,0.257131934,0.026624203,0.056555331
layer4,1796,0.393806899,2.6158102,swing,2.5094116,chain,2.4677541,necklace,1.6516931,bell or wind chime,0,0,0,0,0,0,0,0,0,0,0,0,0.485181838,0.383977383,0.066747069,0.03838557
layer4,1797,0.509838657,2.6279972,hummingbird,1.9358239,insect,1.7555755,oscine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76940304,0.473106056,0.091287971,0.079811692
layer4,1798,0.267229126,1.2120088,sneaker,0.64980567,fox,0.5175562,diapsid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462025523,0.120863996,0.029443681,0.005489469
layer4,1799,0.23950232,1.938756,radiator grille,1.1437253,Afghan Hound,1.0603662,car wheel,0.61420363,car,0,0,0,0,0,0,0,0,0,0,0,0,0.473442703,0.135057762,0.018989146,0.006824493
layer4,1800,0.294497843,2.8441343,goldfish,0.63673025,bird,0.17426385,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55241394,0.181847855,0.018698573,0.000429571
layer4,1801,0.324959628,2.0269814,espresso,1.6545826,beer glass,1.0121591,dish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466177732,0.269001067,0.026005507,0.022274077
layer4,1802,0.473844083,0.9638965,sporting dog,0.4082481,dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359070539,0.456276774,0.105932057,0.119309604
layer4,1803,0.365802311,2.2791903,sleeping bag,2.2444134,feather boa,1.6178118,mountain,0.2696129,clothing,0,0,0,0,0,0,0,0,0,0,0,0,0.471154869,0.336283326,0.038396657,0.00696826
